idx,code,reaction
2366,1037,[C:13]([C:14](=[O:15])[C:16](=[N+:17]([C-:18]([C:19]#[N:20])[C:21]1=[C:22]([H:34])[C:23]([H:35])=[C:24]([H:36])[C:25]([H:37])=[C:26]1[H:38])[H:33])[C:27]([C:28]([H:39])([H:40])[H:41])=[O:29])([H:30])([H:31])[H:32].[F:1][C:2]1([F:3])[C:4]#[C:5][C:6]([Cl:7])([Cl:8])[C:9]([H:42])([H:43])[C:10]([H:44])([H:45])[C:11]([H:46])([H:47])[C:12]1([H:48])[H:49]>>[F:1][C:2]1([F:3])[C:4]2=[C:5]([C:6]([Cl:7])([Cl:8])[C:9]([H:42])([H:43])[C:10]([H:44])([H:45])[C:11]([H:46])([H:47])[C:12]1([H:48])[H:49])[C:16]([C:14]([C:13]([H:30])([H:31])[H:32])=[O:15])([C:27]([C:28]([H:39])([H:40])[H:41])=[O:29])[N:17]([H:33])[C:18]2([C:19]#[N:20])[C:21]1=[C:22]([H:34])[C:23]([H:35])=[C:24]([H:36])[C:25]([H:37])=[C:26]1[H:38]
2367,1038,[C:10]([N:11]([C:12](=[O:13])[C:14](=[O+:15][C-:16]([C:17](=[O:18])[O:19][C:20]([H:37])([H:38])[H:39])[C:21]1=[C:22]([H:40])[C:23]([H:41])=[C:24]([H:42])[C:25]([H:43])=[C:26]1[H:44])[C:27]1=[C:28]([H:45])[C:29]([H:46])=[C:30]([H:47])[C:31]([H:48])=[C:32]1[H:49])[H:36])([H:33])([H:34])[H:35].[C:1]([O:2][C:3]1=[C:4]([H:53])[C:5]2([H:54])[C:6]([H:55])=[C:7]([H:56])[C:8]1([H:57])[O:9]2)([H:50])([H:51])[H:52]>>[C:1]([O:2][C:3]12[C:4]([H:53])([C:5]3([H:54])[C:6]([H:55])=[C:7]([H:56])[C:8]1([H:57])[O:9]3)[C:16]([C:17](=[O:18])[O:19][C:20]([H:37])([H:38])[H:39])([C:21]1=[C:22]([H:40])[C:23]([H:41])=[C:24]([H:42])[C:25]([H:43])=[C:26]1[H:44])[O:15][C:14]2([C:12]([N:11]([C:10]([H:33])([H:34])[H:35])[H:36])=[O:13])[C:27]1=[C:28]([H:45])[C:29]([H:46])=[C:30]([H:47])[C:31]([H:48])=[C:32]1[H:49])([H:50])([H:51])[H:52]
2368,1038,[C:10]([N:11]([C:12](=[O:13])[C:14](=[O+:15][C-:16]([C:17](=[O:18])[O:19][C:20]([H:37])([H:38])[H:39])[C:21]1=[C:22]([H:40])[C:23]([H:41])=[C:24]([H:42])[C:25]([H:43])=[C:26]1[H:44])[C:27]1=[C:28]([H:45])[C:29]([H:46])=[C:30]([H:47])[C:31]([H:48])=[C:32]1[H:49])[H:36])([H:33])([H:34])[H:35].[C:1]([O:2][C:3]1=[C:4]([H:53])[C:5]2([H:54])[C:6]([H:55])=[C:7]([H:56])[C:8]1([H:57])[O:9]2)([H:50])([H:51])[H:52]>>[C:1]([O:2][C:3]12[C:4]([H:53])([C:5]3([H:54])[C:6]([H:55])=[C:7]([H:56])[C:8]1([H:57])[O:9]3)[C:14]([C:12]([N:11]([C:10]([H:33])([H:34])[H:35])[H:36])=[O:13])([C:27]1=[C:28]([H:45])[C:29]([H:46])=[C:30]([H:47])[C:31]([H:48])=[C:32]1[H:49])[O:15][C:16]2([C:17](=[O:18])[O:19][C:20]([H:37])([H:38])[H:39])[C:21]1=[C:22]([H:40])[C:23]([H:41])=[C:24]([H:42])[C:25]([H:43])=[C:26]1[H:44])([H:50])([H:51])[H:52]
2369,1038,[C:10]([N:11]([C:12](=[O:13])[C:14](=[O+:15][C-:16]([C:17](=[O:18])[O:19][C:20]([H:37])([H:38])[H:39])[C:21]1=[C:22]([H:40])[C:23]([H:41])=[C:24]([H:42])[C:25]([H:43])=[C:26]1[H:44])[C:27]1=[C:28]([H:45])[C:29]([H:46])=[C:30]([H:47])[C:31]([H:48])=[C:32]1[H:49])[H:36])([H:33])([H:34])[H:35].[C:1]([O:2][C:3]1=[C:4]([H:53])[C:5]2([H:54])[C:6]([H:55])=[C:7]([H:56])[C:8]1([H:57])[O:9]2)([H:50])([H:51])[H:52]>>[C:1]([O:2][C:3]1=[C:4]([H:53])[C:5]2([H:54])[C:6]3([H:55])[C:7]([H:56])([C:8]1([H:57])[O:9]2)[C:14]([C:12]([N:11]([C:10]([H:33])([H:34])[H:35])[H:36])=[O:13])([C:27]1=[C:28]([H:45])[C:29]([H:46])=[C:30]([H:47])[C:31]([H:48])=[C:32]1[H:49])[O:15][C:16]3([C:17](=[O:18])[O:19][C:20]([H:37])([H:38])[H:39])[C:21]1=[C:22]([H:40])[C:23]([H:41])=[C:24]([H:42])[C:25]([H:43])=[C:26]1[H:44])([H:50])([H:51])[H:52]
2370,1038,[C:10]([N:11]([C:12](=[O:13])[C:14](=[O+:15][C-:16]([C:17](=[O:18])[O:19][C:20]([H:37])([H:38])[H:39])[C:21]1=[C:22]([H:40])[C:23]([H:41])=[C:24]([H:42])[C:25]([H:43])=[C:26]1[H:44])[C:27]1=[C:28]([H:45])[C:29]([H:46])=[C:30]([H:47])[C:31]([H:48])=[C:32]1[H:49])[H:36])([H:33])([H:34])[H:35].[C:1]([O:2][C:3]1=[C:4]([H:53])[C:5]2([H:54])[C:6]([H:55])=[C:7]([H:56])[C:8]1([H:57])[O:9]2)([H:50])([H:51])[H:52]>>[C:1]([O:2][C:3]1=[C:4]([H:53])[C:5]2([H:54])[C:6]3([H:55])[C:7]([H:56])([C:8]1([H:57])[O:9]2)[C:16]([C:17](=[O:18])[O:19][C:20]([H:37])([H:38])[H:39])([C:21]1=[C:22]([H:40])[C:23]([H:41])=[C:24]([H:42])[C:25]([H:43])=[C:26]1[H:44])[O:15][C:14]3([C:12]([N:11]([C:10]([H:33])([H:34])[H:35])[H:36])=[O:13])[C:27]1=[C:28]([H:45])[C:29]([H:46])=[C:30]([H:47])[C:31]([H:48])=[C:32]1[H:49])([H:50])([H:51])[H:52]
2371,1039,[C:10]([N:11]([C:12](=[O:13])[C-:14]([N+:15](=[C:16]([C:17]1=[C:18]([H:38])[C:19]([H:39])=[C:20]([H:40])[C:21]([H:41])=[C:22]1[H:42])[C:23]1=[C:24]([H:43])[C:25]([H:44])=[C:26]([H:45])[C:27]([H:46])=[C:28]1[H:47])[H:37])[C:29](=[O:30])[O:31][C:32]([H:48])([H:49])[H:50])[H:36])([H:33])([H:34])[H:35].[C:1]([N:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([C:8]([H:55])([H:56])[H:57])=[O:9])[H:54])([H:51])([H:52])[H:53]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([C:7]([C:8]([H:55])([H:56])[H:57])=[O:9])[C:14]([C:12]([N:11]([C:10]([H:33])([H:34])[H:35])[H:36])=[O:13])([C:29](=[O:30])[O:31][C:32]([H:48])([H:49])[H:50])[N:15]([H:37])[C:16]1([C:17]1=[C:18]([H:38])[C:19]([H:39])=[C:20]([H:40])[C:21]([H:41])=[C:22]1[H:42])[C:23]1=[C:24]([H:43])[C:25]([H:44])=[C:26]([H:45])[C:27]([H:46])=[C:28]1[H:47])[H:54])([H:51])([H:52])[H:53]
2372,1039,[C:10]([N:11]([C:12](=[O:13])[C-:14]([N+:15](=[C:16]([C:17]1=[C:18]([H:38])[C:19]([H:39])=[C:20]([H:40])[C:21]([H:41])=[C:22]1[H:42])[C:23]1=[C:24]([H:43])[C:25]([H:44])=[C:26]([H:45])[C:27]([H:46])=[C:28]1[H:47])[H:37])[C:29](=[O:30])[O:31][C:32]([H:48])([H:49])[H:50])[H:36])([H:33])([H:34])[H:35].[C:1]([N:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([C:8]([H:55])([H:56])[H:57])=[O:9])[H:54])([H:51])([H:52])[H:53]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1=[C:6]([C:7]([C:8]([H:55])([H:56])[H:57])=[O:9])[C:16]([C:17]2=[C:18]([H:38])[C:19]([H:39])=[C:20]([H:40])[C:21]([H:41])=[C:22]2[H:42])([C:23]2=[C:24]([H:43])[C:25]([H:44])=[C:26]([H:45])[C:27]([H:46])=[C:28]2[H:47])[N:15]([H:37])[C:14]1([C:12]([N:11]([C:10]([H:33])([H:34])[H:35])[H:36])=[O:13])[C:29](=[O:30])[O:31][C:32]([H:48])([H:49])[H:50])[H:54])([H:51])([H:52])[H:53]
2373,1040,[C:13]([N:14]([C:15](=[O:16])[C-:17]([N+:18]#[C:19][C:20](=[O:21])[O:22][C:23]([H:32])([H:33])[H:34])[C:24](=[O:25])[N:26]([C:27]([H:36])([H:37])[H:38])[H:35])[H:31])([H:28])([H:29])[H:30].[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([Br:7])[C:8]2([H:39])[C:9]([H:40])([H:41])[C:10]([H:42])([H:43])[C:11]1([H:44])[C:12]2([H:45])[H:46]>>[F:1][C:2]([F:3])([F:4])[C:5]12[C:6]([Br:7])([C:8]3([H:39])[C:9]([H:40])([H:41])[C:10]([H:42])([H:43])[C:11]1([H:44])[C:12]3([H:45])[H:46])[C:19]([C:20](=[O:21])[O:22][C:23]([H:32])([H:33])[H:34])=[N:18][C:17]2([C:15]([N:14]([C:13]([H:28])([H:29])[H:30])[H:31])=[O:16])[C:24](=[O:25])[N:26]([C:27]([H:36])([H:37])[H:38])[H:35]
2374,1040,[C:13]([N:14]([C:15](=[O:16])[C-:17]([N+:18]#[C:19][C:20](=[O:21])[O:22][C:23]([H:32])([H:33])[H:34])[C:24](=[O:25])[N:26]([C:27]([H:36])([H:37])[H:38])[H:35])[H:31])([H:28])([H:29])[H:30].[F:1][C:2]([F:3])([F:4])[C:5]1=[C:6]([Br:7])[C:8]2([H:39])[C:9]([H:40])([H:41])[C:10]([H:42])([H:43])[C:11]1([H:44])[C:12]2([H:45])[H:46]>>[F:1][C:2]([F:3])([F:4])[C:5]12[C:6]([Br:7])([C:8]3([H:39])[C:9]([H:40])([H:41])[C:10]([H:42])([H:43])[C:11]1([H:44])[C:12]3([H:45])[H:46])[C:17]([C:15]([N:14]([C:13]([H:28])([H:29])[H:30])[H:31])=[O:16])([C:24](=[O:25])[N:26]([C:27]([H:36])([H:37])[H:38])[H:35])[N:18]=[C:19]2[C:20](=[O:21])[O:22][C:23]([H:32])([H:33])[H:34]
2375,1041,[C:15]([N:16]([C:17](=[O:18])[C-:19]1[C:20](=[O:21])[O:22][C:23]([C:24]2=[C:25]([H:36])[C:26]([H:37])=[C:27]([H:38])[C:28]([H:39])=[C:29]2[H:40])=[N+:30]1[C:31]([H:41])([H:42])[H:43])[H:35])([H:32])([H:33])[H:34].[C:1]([C:2]1([Cl:3])[C:4]#[C:5][C:6]([C:7]#[N:8])([C:9]#[N:10])[C:11]([H:47])([H:48])[C:12]([H:49])([H:50])[C:13]([H:51])([H:52])[C:14]1([H:53])[H:54])([H:44])([H:45])[H:46]>>[C:1]([C:2]1([Cl:3])[C:4]2=[C:5]([C:6]([C:7]#[N:8])([C:9]#[N:10])[C:11]([H:47])([H:48])[C:12]([H:49])([H:50])[C:13]([H:51])([H:52])[C:14]1([H:53])[H:54])[C:19]1([C:17]([N:16]([C:15]([H:32])([H:33])[H:34])[H:35])=[O:18])[C:20](=[O:21])[O:22][C:23]2([C:24]2=[C:25]([H:36])[C:26]([H:37])=[C:27]([H:38])[C:28]([H:39])=[C:29]2[H:40])[N:30]1[C:31]([H:41])([H:42])[H:43])([H:44])([H:45])[H:46]
2376,1041,[C:15]([N:16]([C:17](=[O:18])[C-:19]1[C:20](=[O:21])[O:22][C:23]([C:24]2=[C:25]([H:36])[C:26]([H:37])=[C:27]([H:38])[C:28]([H:39])=[C:29]2[H:40])=[N+:30]1[C:31]([H:41])([H:42])[H:43])[H:35])([H:32])([H:33])[H:34].[C:1]([C:2]1([Cl:3])[C:4]#[C:5][C:6]([C:7]#[N:8])([C:9]#[N:10])[C:11]([H:47])([H:48])[C:12]([H:49])([H:50])[C:13]([H:51])([H:52])[C:14]1([H:53])[H:54])([H:44])([H:45])[H:46]>>[C:1]([C:2]1([Cl:3])[C:4]2=[C:5]([C:6]([C:7]#[N:8])([C:9]#[N:10])[C:11]([H:47])([H:48])[C:12]([H:49])([H:50])[C:13]([H:51])([H:52])[C:14]1([H:53])[H:54])[C:23]1([C:24]3=[C:25]([H:36])[C:26]([H:37])=[C:27]([H:38])[C:28]([H:39])=[C:29]3[H:40])[O:22][C:20](=[O:21])[C:19]2([C:17]([N:16]([C:15]([H:32])([H:33])[H:34])[H:35])=[O:18])[N:30]1[C:31]([H:41])([H:42])[H:43])([H:44])([H:45])[H:46]
2377,1042,[C:18]([C:19]#[N+:20][C-:21]([C:22]#[N:23])[C:24]1=[C:25]([H:33])[C:26]([H:34])=[C:27]([H:35])[C:28]([H:36])=[C:29]1[H:37])([H:30])([H:31])[H:32].[Cl:1][C:2]1([Cl:3])[C:4]#[C:5][C:6]([Cl:7])([C:8]2=[C:9]([H:38])[C:10]([H:39])=[C:11]([H:40])[C:12]([H:41])=[C:13]2[H:42])[C:14]([H:43])([H:44])[C:15]([H:45])([H:46])[C:16]([H:47])([H:48])[C:17]1([H:49])[H:50]>>[Cl:1][C:2]1([Cl:3])[C:4]2=[C:5]([C:6]([Cl:7])([C:8]3=[C:9]([H:38])[C:10]([H:39])=[C:11]([H:40])[C:12]([H:41])=[C:13]3[H:42])[C:14]([H:43])([H:44])[C:15]([H:45])([H:46])[C:16]([H:47])([H:48])[C:17]1([H:49])[H:50])[C:21]([C:22]#[N:23])([C:24]1=[C:25]([H:33])[C:26]([H:34])=[C:27]([H:35])[C:28]([H:36])=[C:29]1[H:37])[N:20]=[C:19]2[C:18]([H:30])([H:31])[H:32]
2378,1042,[C:18]([C:19]#[N+:20][C-:21]([C:22]#[N:23])[C:24]1=[C:25]([H:33])[C:26]([H:34])=[C:27]([H:35])[C:28]([H:36])=[C:29]1[H:37])([H:30])([H:31])[H:32].[Cl:1][C:2]1([Cl:3])[C:4]#[C:5][C:6]([Cl:7])([C:8]2=[C:9]([H:38])[C:10]([H:39])=[C:11]([H:40])[C:12]([H:41])=[C:13]2[H:42])[C:14]([H:43])([H:44])[C:15]([H:45])([H:46])[C:16]([H:47])([H:48])[C:17]1([H:49])[H:50]>>[Cl:1][C:2]1([Cl:3])[C:4]2=[C:5]([C:6]([Cl:7])([C:8]3=[C:9]([H:38])[C:10]([H:39])=[C:11]([H:40])[C:12]([H:41])=[C:13]3[H:42])[C:14]([H:43])([H:44])[C:15]([H:45])([H:46])[C:16]([H:47])([H:48])[C:17]1([H:49])[H:50])[C:19]([C:18]([H:30])([H:31])[H:32])=[N:20][C:21]2([C:22]#[N:23])[C:24]1=[C:25]([H:33])[C:26]([H:34])=[C:27]([H:35])[C:28]([H:36])=[C:29]1[H:37]
2379,1043,[C:9]([N:10]([C:11](=[O:12])[C:13]([C:14](=[O:15])[O:16][C:17]([H:37])([H:38])[H:39])=[N+:18]([C:19]([H:40])([H:41])[H:42])[C-:20]([C:21]1=[C:22]([H:43])[C:23]([H:44])=[C:24]([H:45])[C:25]([H:46])=[C:26]1[H:47])[C:27]1=[C:28]([H:48])[C:29]([H:49])=[C:30]([H:50])[C:31]([H:51])=[C:32]1[H:52])[H:36])([H:33])([H:34])[H:35].[F:1][C:2]1=[C:3]([H:53])[C:4]2([H:54])[C:5]([H:55])=[C:6]([H:56])[C:7]1([H:57])[O:8]2>>[F:1][C:2]12[C:3]([H:53])([C:4]3([H:54])[C:5]([H:55])=[C:6]([H:56])[C:7]1([H:57])[O:8]3)[C:13]([C:11]([N:10]([C:9]([H:33])([H:34])[H:35])[H:36])=[O:12])([C:14](=[O:15])[O:16][C:17]([H:37])([H:38])[H:39])[N:18]([C:19]([H:40])([H:41])[H:42])[C:20]2([C:21]1=[C:22]([H:43])[C:23]([H:44])=[C:24]([H:45])[C:25]([H:46])=[C:26]1[H:47])[C:27]1=[C:28]([H:48])[C:29]([H:49])=[C:30]([H:50])[C:31]([H:51])=[C:32]1[H:52]
2380,1043,[C:9]([N:10]([C:11](=[O:12])[C:13]([C:14](=[O:15])[O:16][C:17]([H:37])([H:38])[H:39])=[N+:18]([C:19]([H:40])([H:41])[H:42])[C-:20]([C:21]1=[C:22]([H:43])[C:23]([H:44])=[C:24]([H:45])[C:25]([H:46])=[C:26]1[H:47])[C:27]1=[C:28]([H:48])[C:29]([H:49])=[C:30]([H:50])[C:31]([H:51])=[C:32]1[H:52])[H:36])([H:33])([H:34])[H:35].[F:1][C:2]1=[C:3]([H:53])[C:4]2([H:54])[C:5]([H:55])=[C:6]([H:56])[C:7]1([H:57])[O:8]2>>[F:1][C:2]1=[C:3]([H:53])[C:4]2([H:54])[C:5]3([H:55])[C:6]([H:56])([C:7]1([H:57])[O:8]2)[C:20]([C:21]1=[C:22]([H:43])[C:23]([H:44])=[C:24]([H:45])[C:25]([H:46])=[C:26]1[H:47])([C:27]1=[C:28]([H:48])[C:29]([H:49])=[C:30]([H:50])[C:31]([H:51])=[C:32]1[H:52])[N:18]([C:19]([H:40])([H:41])[H:42])[C:13]3([C:11]([N:10]([C:9]([H:33])([H:34])[H:35])[H:36])=[O:12])[C:14](=[O:15])[O:16][C:17]([H:37])([H:38])[H:39]
2381,1043,[C:9]([N:10]([C:11](=[O:12])[C:13]([C:14](=[O:15])[O:16][C:17]([H:37])([H:38])[H:39])=[N+:18]([C:19]([H:40])([H:41])[H:42])[C-:20]([C:21]1=[C:22]([H:43])[C:23]([H:44])=[C:24]([H:45])[C:25]([H:46])=[C:26]1[H:47])[C:27]1=[C:28]([H:48])[C:29]([H:49])=[C:30]([H:50])[C:31]([H:51])=[C:32]1[H:52])[H:36])([H:33])([H:34])[H:35].[F:1][C:2]1=[C:3]([H:53])[C:4]2([H:54])[C:5]([H:55])=[C:6]([H:56])[C:7]1([H:57])[O:8]2>>[F:1][C:2]12[C:3]([H:53])([C:4]3([H:54])[C:5]([H:55])=[C:6]([H:56])[C:7]1([H:57])[O:8]3)[C:20]([C:21]1=[C:22]([H:43])[C:23]([H:44])=[C:24]([H:45])[C:25]([H:46])=[C:26]1[H:47])([C:27]1=[C:28]([H:48])[C:29]([H:49])=[C:30]([H:50])[C:31]([H:51])=[C:32]1[H:52])[N:18]([C:19]([H:40])([H:41])[H:42])[C:13]2([C:11]([N:10]([C:9]([H:33])([H:34])[H:35])[H:36])=[O:12])[C:14](=[O:15])[O:16][C:17]([H:37])([H:38])[H:39]
2382,1043,[C:9]([N:10]([C:11](=[O:12])[C:13]([C:14](=[O:15])[O:16][C:17]([H:37])([H:38])[H:39])=[N+:18]([C:19]([H:40])([H:41])[H:42])[C-:20]([C:21]1=[C:22]([H:43])[C:23]([H:44])=[C:24]([H:45])[C:25]([H:46])=[C:26]1[H:47])[C:27]1=[C:28]([H:48])[C:29]([H:49])=[C:30]([H:50])[C:31]([H:51])=[C:32]1[H:52])[H:36])([H:33])([H:34])[H:35].[F:1][C:2]1=[C:3]([H:53])[C:4]2([H:54])[C:5]([H:55])=[C:6]([H:56])[C:7]1([H:57])[O:8]2>>[F:1][C:2]1=[C:3]([H:53])[C:4]2([H:54])[C:5]3([H:55])[C:6]([H:56])([C:7]1([H:57])[O:8]2)[C:13]([C:11]([N:10]([C:9]([H:33])([H:34])[H:35])[H:36])=[O:12])([C:14](=[O:15])[O:16][C:17]([H:37])([H:38])[H:39])[N:18]([C:19]([H:40])([H:41])[H:42])[C:20]3([C:21]1=[C:22]([H:43])[C:23]([H:44])=[C:24]([H:45])[C:25]([H:46])=[C:26]1[H:47])[C:27]1=[C:28]([H:48])[C:29]([H:49])=[C:30]([H:50])[C:31]([H:51])=[C:32]1[H:52]
2383,1044,[C:1]([O:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([C:9]([F:10])([F:11])[F:12])([C:13]([F:14])([F:15])[F:16])[C:17]([H:35])([H:36])[C:18]([H:37])([H:38])[C:19]([H:39])([H:40])[C:20]1([H:41])[H:42])([H:32])([H:33])[H:34].[C:21]([O:22][C:23](=[O:24])[C:25](=[N+:26]([C-:27]([C:28]#[N:29])[C:30]#[N:31])[H:47])[H:46])([H:43])([H:44])[H:45]>>[C:1]([O:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([C:9]([F:10])([F:11])[F:12])([C:13]([F:14])([F:15])[F:16])[C:17]([H:35])([H:36])[C:18]([H:37])([H:38])[C:19]([H:39])([H:40])[C:20]1([H:41])[H:42])[C:27]([C:28]#[N:29])([C:30]#[N:31])[N:26]([H:47])[C:25]2([C:23]([O:22][C:21]([H:43])([H:44])[H:45])=[O:24])[H:46])([H:32])([H:33])[H:34]
2384,1044,[C:1]([O:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([C:9]([F:10])([F:11])[F:12])([C:13]([F:14])([F:15])[F:16])[C:17]([H:35])([H:36])[C:18]([H:37])([H:38])[C:19]([H:39])([H:40])[C:20]1([H:41])[H:42])([H:32])([H:33])[H:34].[C:21]([O:22][C:23](=[O:24])[C:25](=[N+:26]([C-:27]([C:28]#[N:29])[C:30]#[N:31])[H:47])[H:46])([H:43])([H:44])[H:45]>>[C:1]([O:2][C:3]1([C:4]#[N:5])[C:6]2=[C:7]([C:8]([C:9]([F:10])([F:11])[F:12])([C:13]([F:14])([F:15])[F:16])[C:17]([H:35])([H:36])[C:18]([H:37])([H:38])[C:19]([H:39])([H:40])[C:20]1([H:41])[H:42])[C:25]([C:23]([O:22][C:21]([H:43])([H:44])[H:45])=[O:24])([H:46])[N:26]([H:47])[C:27]2([C:28]#[N:29])[C:30]#[N:31])([H:32])([H:33])[H:34]
2385,1045,[C:1]([N:2]([C:3](=[O:4])[C:5]1([C:6](=[O:7])[N:8]([C:9]([H:37])([H:38])[H:39])[H:36])[C:10]#[C:11][C:12]([C:13]#[N:14])([C:15]([F:16])([F:17])[F:18])[C:19]([H:40])([H:41])[C:20]([H:42])([H:43])[C:21]([H:44])([H:45])[C:22]1([H:46])[H:47])[H:35])([H:32])([H:33])[H:34].[C:23]([C:24](=[O:25])[C:26]([C:27]#[N:28])=[N+:29]([C:30]([H:51])([H:52])[H:53])[O-:31])([H:48])([H:49])[H:50]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1([C:6](=[O:7])[N:8]([C:9]([H:37])([H:38])[H:39])[H:36])[C:10]2=[C:11]([C:12]([C:13]#[N:14])([C:15]([F:16])([F:17])[F:18])[C:19]([H:40])([H:41])[C:20]([H:42])([H:43])[C:21]([H:44])([H:45])[C:22]1([H:46])[H:47])[O:31][N:29]([C:30]([H:51])([H:52])[H:53])[C:26]2([C:24]([C:23]([H:48])([H:49])[H:50])=[O:25])[C:27]#[N:28])[H:35])([H:32])([H:33])[H:34]
2386,1045,[C:1]([N:2]([C:3](=[O:4])[C:5]1([C:6](=[O:7])[N:8]([C:9]([H:37])([H:38])[H:39])[H:36])[C:10]#[C:11][C:12]([C:13]#[N:14])([C:15]([F:16])([F:17])[F:18])[C:19]([H:40])([H:41])[C:20]([H:42])([H:43])[C:21]([H:44])([H:45])[C:22]1([H:46])[H:47])[H:35])([H:32])([H:33])[H:34].[C:23]([C:24](=[O:25])[C:26]([C:27]#[N:28])=[N+:29]([C:30]([H:51])([H:52])[H:53])[O-:31])([H:48])([H:49])[H:50]>>[C:1]([N:2]([C:3](=[O:4])[C:5]1([C:6](=[O:7])[N:8]([C:9]([H:37])([H:38])[H:39])[H:36])[C:10]2=[C:11]([C:12]([C:13]#[N:14])([C:15]([F:16])([F:17])[F:18])[C:19]([H:40])([H:41])[C:20]([H:42])([H:43])[C:21]([H:44])([H:45])[C:22]1([H:46])[H:47])[C:26]([C:24]([C:23]([H:48])([H:49])[H:50])=[O:25])([C:27]#[N:28])[N:29]([C:30]([H:51])([H:52])[H:53])[O:31]2)[H:35])([H:32])([H:33])[H:34]
2387,1046,[Br:1][C:2]1=[C:3]([Br:4])[C:5]2([H:25])[C:6]([H:26])=[C:7]([H:27])[C:8]1([H:28])[O:9]2.[C:10]([N:11]([C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17](=[O:18])[N:19]([C:20]([H:34])([H:35])[H:36])[H:33])[C:21](=[O:22])[O:23][C:24]([H:37])([H:38])[H:39])[H:32])([H:29])([H:30])[H:31]>>[Br:1][C:2]1=[C:3]([Br:4])[C:5]2([H:25])[C:6]3([H:26])[C:7]([H:27])([C:8]1([H:28])[O:9]2)[C:16]([C:17](=[O:18])[N:19]([C:20]([H:34])([H:35])[H:36])[H:33])([C:21](=[O:22])[O:23][C:24]([H:37])([H:38])[H:39])[N:15]=[C:14]3[C:12]([N:11]([C:10]([H:29])([H:30])[H:31])[H:32])=[O:13]
2388,1046,[Br:1][C:2]1=[C:3]([Br:4])[C:5]2([H:25])[C:6]([H:26])=[C:7]([H:27])[C:8]1([H:28])[O:9]2.[C:10]([N:11]([C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17](=[O:18])[N:19]([C:20]([H:34])([H:35])[H:36])[H:33])[C:21](=[O:22])[O:23][C:24]([H:37])([H:38])[H:39])[H:32])([H:29])([H:30])[H:31]>>[Br:1][C:2]12[C:3]([Br:4])([C:5]3([H:25])[C:6]([H:26])=[C:7]([H:27])[C:8]1([H:28])[O:9]3)[C:16]([C:17](=[O:18])[N:19]([C:20]([H:34])([H:35])[H:36])[H:33])([C:21](=[O:22])[O:23][C:24]([H:37])([H:38])[H:39])[N:15]=[C:14]2[C:12]([N:11]([C:10]([H:29])([H:30])[H:31])[H:32])=[O:13]
2389,1047,[C:14]([N:15]([C:16](=[O:17])[C-:18]([O+:19]=[C:20]([C:21]([C:22]([H:37])([H:38])[H:39])=[O:23])[C:24]([C:25]([H:40])([H:41])[H:42])=[O:26])[C:27]1=[C:28]([H:43])[C:29]([H:44])=[C:30]([H:45])[C:31]([H:46])=[C:32]1[H:47])[H:36])([H:33])([H:34])[H:35].[C:1]1([H:48])=[C:2]([C:3]2=[C:4]([H:49])[C:5]([H:50])=[C:6]([H:51])[C:7]([H:52])=[C:8]2[H:53])[C:9]2([H:54])[C:10]([H:55])([H:56])[C:11]([H:57])([H:58])[C:12]1([H:59])[C:13]2([H:60])[H:61]>>[C:1]12([H:48])[C:2]([C:3]3=[C:4]([H:49])[C:5]([H:50])=[C:6]([H:51])[C:7]([H:52])=[C:8]3[H:53])([C:9]3([H:54])[C:10]([H:55])([H:56])[C:11]([H:57])([H:58])[C:12]1([H:59])[C:13]3([H:60])[H:61])[C:18]([C:16]([N:15]([C:14]([H:33])([H:34])[H:35])[H:36])=[O:17])([C:27]1=[C:28]([H:43])[C:29]([H:44])=[C:30]([H:45])[C:31]([H:46])=[C:32]1[H:47])[O:19][C:20]2([C:21]([C:22]([H:37])([H:38])[H:39])=[O:23])[C:24]([C:25]([H:40])([H:41])[H:42])=[O:26]
